gene.index,RP/Rsum,FC:(class1/class2),pfp,P.value
8864,928.2,4.011,0.675,0.03074
228,930.5,3.1,0.6767,0.03087
1307,932.4,3.774,0.6779,0.03098
400,933,2.213,0.6776,0.03101
1318,934.6,4.043,0.6783,0.0311
12298,935.3,2.829,0.6781,0.03114
3125,936.7,3.763,0.6787,0.03122
11504,937,0.505,0.678,0.03123
4861,938.8,1.411,0.6791,0.03134
6011,938.9,0.8341,0.6781,0.03134
9170,941.3,3.799,0.6799,0.03147
9732,942.7,3.843,0.6805,0.03155
1355,943.9,1.92,0.6808,0.03162
2255,944.7,1.592,0.6808,0.03167
8581,948.6,1.198,0.6844,0.03189
12722,950.1,3.211,0.6851,0.03197
8505,950.3,4.21,0.6843,0.03198
12731,950.7,3.679,0.6836,0.032
9390,950.9,3.308,0.6828,0.03202
64,952,3.705,0.683,0.03208
8566,953.2,3.52,0.6834,0.03215
12278,954.5,3.543,0.6838,0.03222
13025,955,4.774,0.6834,0.03225
7367,955.6,4.664,0.683,0.03228
5390,957.4,4.894,0.6841,0.03239
1427,960.7,4406000000,0.6869,0.03257
1202,962.4,1.674,0.6879,0.03267
6548,963.1,1.349,0.6877,0.03271
9972,965.9,3.451,0.6899,0.03287
4034,966.5,3.952,0.6896,0.03291
12655,967.3,2.23,0.6894,0.03295
4894,968.8,2.838,0.6901,0.03303
10040,969.2,5852000000,0.6895,0.03306
7243,969.8,3.988,0.6892,0.0331
7984,970.5,3.335,0.6889,0.03313
8552,972.5,5550000000,0.6902,0.03325
7604,972.7,5099000000,0.6894,0.03326
1289,973.9,3.382,0.6898,0.03333
6383,976.6,4904000000,0.6919,0.03349
6491,977.3,4.166,0.6917,0.03353
7002,979.6,3.936,0.6933,0.03366
2767,980.9,4.233,0.6938,0.03373
2269,981,3.442,0.6928,0.03374
9130,981.1,3.768,0.6919,0.03375
11828,981.7,1.488,0.6916,0.03378
7389,982.1,3.417,0.691,0.03381
8313,982.6,5016000000,0.6905,0.03383
3519,982.6,3.862,0.6895,0.03383
